track_id,artists,track_name,track_genre,search_string,duration_ms,tempo,tempo_log,duration_minutes,tags_clean_text,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,lfm_playcount,lfm_listeners,log_playcount,log_listeners,log_plays_per_listener,plays_per_listener,tag_count
4cGCdqrH7i3rkirz6PhyBQ,Los Dinner's,"El Jala, Jala",rock-n-roll,"El Jala, Jala - Los Dinner's",203293,108.633,4.687975228744801,3.3882166666666667,,0.162,0.763,0.77,0.000137,0.109,-6.552,0.0495,0.856,125.0,65.0,4.836281906951478,4.189654742026425,1.0726368022648491,1.9230769230769231,0
4azoqBGN7f0kpizknJb0iq,Linda Vera,Cumbia De La Media Noche,rock-n-roll,Cumbia De La Media Noche - Linda Vera,144426,204.456,5.320352793408649,2.4071,funk add to lidarr batch 16,0.618,0.497,0.699,0.000614,0.141,-3.618,0.0609,0.929,330.0,171.0,5.802118375377063,5.147494476813453,1.074942544582205,1.9298245614035088,1
4y5kRVDLaQcuOJjVhs7AJf,Johnny Laboriel;Johnny Laboriel / Los Rebeldes Del Rock,Rock del Angelito,rock-n-roll,"Rock del Angelito - Johnny Laboriel, Johnny Laboriel / Los Rebeldes Del Rock",121858,97.235,4.5771307289568455,2.0309666666666666,rock and roll latin world mexico salsa male vocalist under 2000 listener,0.894,0.669,0.575,0.0,0.39,-9.366,0.0547,0.907,1072.0,431.0,6.9782137426306985,6.068425588244111,1.2491102996492267,2.4872389791183296,7
3ed1b5bDbGy0IxjYnkfOZ7,Imelda Miller,Una Noche No,rock-n-roll,Una Noche No - Imelda Miller,142973,100.757,4.612711677321434,2.3828833333333335,pop all mexico folk pop oti festival mexican,0.799,0.584,0.0917,0.0,0.379,-22.106,0.0397,0.53,925.0,295.0,6.8308742346461795,5.69035945432406,1.4196307813874824,3.135593220338983,6
304igPMgB1RwzlL8XapR0p,Los Freddy's,Estoy Llorando,rock-n-roll,Estoy Llorando - Los Freddy's,179906,111.22,4.711510221759418,2.9984333333333333,regional mexican mexico los angeles negro marco antonio soli conjunto primavera los buki los temerario rigo tovar los solitario los angeles azule,0.562,0.726,0.422,0.0,0.105,-12.986,0.0316,0.749,612.0,304.0,6.418364935936212,5.720311776607412,1.1029886632679085,2.013157894736842,10
6hPuaKg3GXLHpbygnH3pAs,Sonia Rivas;YOSHIO,El Reencuentro,rock-n-roll,"El Reencuentro - Sonia Rivas, YOSHIO",227106,150.187,5.011881184319278,3.7851,,0.352,0.369,0.462,0.0118,0.149,-9.897,0.036,0.537,2550.0,995.0,7.844240718141811,6.903747257584598,1.2705507018076352,2.562814070351759,0
0Hfk6lnS4jvogpLDAzSvUA,Mayte Gaos,Susy la Coquetona (Runaround Sue),rock-n-roll,Susy la Coquetona (Runaround Sue) - Mayte Gaos,159666,80.701,4.390750966772858,2.6611,chica ye-ye 60 s ska yeye spanish yeye,0.401,0.481,0.358,0.0,0.164,-19.196,0.0493,0.794,1378.0,502.0,7.229113877793302,6.220590170099739,1.3204269361322656,2.745019920318725,4
4xFakuJCAMiOCbclGhV53W,Los Baby's,He perdido una perla,rock-n-roll,He perdido una perla - Los Baby's,167533,116.548,4.758303205317372,2.7922166666666666,grupera mexican music balada grupera,0.367,0.639,0.433,0.0,0.106,-9.383,0.052,0.773,125.0,55.0,4.836281906951478,4.02535169073515,1.1856236656577395,2.272727272727273,3
0E2qH2t1qUkl5Vbs5xLHcV,Gualberto Castro,Qué Mal Amada Estás,rock-n-roll,Qué Mal Amada Estás - Gualberto Castro,213200,168.027,5.124124680775816,3.5533333333333332,pop latin pop mexico all spotify,0.392,0.368,0.64,0.0,0.166,-8.24,0.0488,0.542,1532.0,458.0,7.334981878871814,6.129050210060545,1.469020733604353,3.3449781659388647,5
6v8pDrOktzNFTpyM2nMIG9,Queta Garay,Chica Ye Ye,rock-n-roll,Chica Ye Ye - Queta Garay,134306,87.482,4.471433057915768,2.2384333333333335,,0.68,0.668,0.756,0.0,0.37,-5.907,0.0536,0.962,1604.0,786.0,7.380879035564116,6.668228248417403,1.1120918524963497,2.040712468193384,0
5ot9qZVwb1IIleKpgjrQhH,Mike Laure,El Mochilón,rock-n-roll,El Mochilón - Mike Laure,147597,101.143,4.6165353570667875,2.45995,mike laure jalisco guitar 70s post-punk rock and roll 60s 90s world,0.488,0.676,0.52,0.0,0.366,-7.383,0.0516,0.71,742.0,305.0,6.610696044717759,5.723585101952381,1.2333724342631252,2.4327868852459016,9
6Luz0Yuh9iqxaxW1BYU9Pe,Estela Nuñez,No Me Arrepiento de Nada,rock-n-roll,No Me Arrepiento de Nada - Estela Nuñez,213386,117.512,4.766540456029114,3.556433333333333,mexico mariachi ranchera baladas romanticas 80 female vocalist bolero mexican folk jalisco balada latina,0.46,0.875,0.616,0.0,0.135,-9.51,0.0375,0.904,4027.0,1577.0,8.301025253838453,7.363913501405819,1.267956320493859,2.553582752060875,9
2CkJwySsYnvpafrCeGcXik,Beto Diaz,Una Mujer Enamorada,rock-n-roll,Una Mujer Enamorada - Beto Diaz,188128,103.174,4.636416883321261,3.135466666666667,mexico hully gully do the jerk,0.0604,0.517,0.445,0.0902,0.233,-9.591,0.0258,0.514,1443.0,882.0,7.275172319452771,6.78332520060396,0.9692832620146653,1.6360544217687074,3
1oNFfrgSdZ2Af22M60gix4,Los Locos Del Ritmo,Haciendote el Amor,rock-n-roll,Haciendote el Amor - Los Locos Del Ritmo,119745,138.16,4.928412433838423,1.99575,all 60s oldie garage world rock and roll rock en espanol mexican radio mexico mondiovision,0.871,0.571,0.719,0.0,0.133,-8.81,0.0447,0.988,2130.0,857.0,7.664346632098617,6.754604099487962,1.24858689961833,2.485414235705951,10
5tTZCXy4lOapYDw7kMPRaX,Javier Bátiz,Ella Fue,rock-n-roll,Ella Fue - Javier Bátiz,264161,126.035,4.836559646156152,4.402683333333333,rock mexico,0.021,0.766,0.648,0.000136,0.25,-11.719,0.0344,0.979,1198.0,599.0,7.089243155027514,6.396929655216146,1.0986122886681098,2.0,2
2IVLV0nVfugT059uaMbMEG,Alberto Vazquez,Te He Prometido,rock-n-roll,Te He Prometido - Alberto Vazquez,172000,124.146,4.821458292345319,2.8666666666666667,swing mexico 80s 70s 90s latin usa actor male vocalist 00s,0.107,0.561,0.412,1.61e-05,0.242,-11.977,0.0298,0.556,1032.0,415.0,6.940222469119639,6.030685260261263,1.2489692064007856,2.486746987951807,10
4FAmccI3DfqPgHxEt0119u,Los Apson,Susie Q,rock-n-roll,Susie Q - Los Apson,125653,151.242,5.018881202950107,2.0942166666666666,mexico latin rock and roll 60s oldie all male vocalist 50s,0.471,0.464,0.74,0.00192,0.14,-6.698,0.0374,0.958,4491.0,1803.0,8.410053315858335,7.4977617006225685,1.250144854421035,2.490848585690516,8
2v9mhshNkMH1bc16GPgHt2,Los Freddy's,Francamente,rock-n-roll,Francamente - Los Freddy's,160760,104.122,4.645563288547337,2.679333333333333,regional mexican mexico los angeles negro marco antonio soli conjunto primavera los buki los temerario rigo tovar los solitario los angeles azule,0.499,0.8,0.441,0.0,0.207,-7.942,0.0317,0.463,394.0,218.0,5.978885764901122,5.389071729816501,1.032237219723237,1.8073394495412844,10
3qXBG1Zx3oU3Oyd37xbICU,Enrique Guzman,Mangos,rock-n-roll,Mangos - Enrique Guzman,147800,126.399,4.839443570289057,2.4633333333333334,latin pop all rock and roll pop venezuela mexico latino the vitamin b12 myjukebox,0.643,0.46,0.538,0.0,0.328,-12.641,0.102,0.648,2251.0,773.0,7.719573989259581,6.651571873589727,1.3640566887120016,2.9120310478654594,9
7AMlEGVu51mpYeNm8LiGtC,Grupo Yndio,Pirata De Amor,rock-n-roll,Pirata De Amor - Grupo Yndio,178960,103.959,4.643996590642763,2.982666666666667,,0.172,0.641,0.409,1.79e-06,0.101,-15.412,0.0304,0.679,1127.0,503.0,7.028201432058005,6.222576268071369,1.1757451237010688,2.2405566600397613,0
3cVUGijv6ROFeNjsyK8VJY,Los Sinners,La Carrera del Oso,rock-n-roll,La Carrera del Oso - Los Sinners,123977,116.642,4.75910941488975,2.0662833333333332,rock cover mexico rock and roll rule chido 60s psychedelic and garage yorx rifa,0.897,0.538,0.494,0.0,0.214,-11.332,0.0471,0.881,1713.0,700.0,7.446585099157725,6.55250788703459,1.237545730581627,2.447142857142857,9
0lxZo8brQB2p9tCCOUoGmg,Los Teen Tops,Quiero Ser Libre - I Want to be Free (Remasterizado),rock-n-roll,Quiero Ser Libre - I Want to be Free (Remasterizado) - Los Teen Tops,151400,95.067,4.554581906177244,2.5233333333333334,the vitamin b12 rock and roll rock chamaco folk new morning oldie rock n roll 50s all,0.641,0.477,0.496,0.0,0.179,-9.028,0.0304,0.639,515.0,323.0,6.246106765481563,5.780743515792329,0.9533657772594265,1.5944272445820433,9
3agQa2P1Kr5YAq58nvIT8t,Los Teen Tops,Rock Nena Linda (Rock Pretty Baby),rock-n-roll,Rock Nena Linda (Rock Pretty Baby) - Los Teen Tops,107533,95.273,4.55674645467394,1.7922166666666666,the vitamin b12 rock and roll rock chamaco folk new morning oldie rock n roll 50s all,0.572,0.525,0.641,0.0,0.253,-6.825,0.0793,0.919,1272.0,648.0,7.149131598557407,6.47543271670409,1.0861897686695525,1.962962962962963,9
5vEkDdJAhgaw5DLxLnT9QM,Los Tukas,Mananitas A La Madre,rock-n-roll,Mananitas A La Madre - Los Tukas,199333,98.641,4.591486996679802,3.322216666666667,marco antonio soli balada grupero los angeles negro los temerario conjunto primavera los buki los angeles azule los solitario los terricola,0.595,0.55,0.504,0.0,0.0989,-10.15,0.0278,0.611,188.0,114.0,5.241747015059643,4.74493212836325,0.9742285689803741,1.6491228070175439,10
0Siww2WnFlL7BZDZFQNmRC,Nelson Ned,Yo También Soy Un Sentimental,rock-n-roll,Yo También Soy Un Sentimental - Nelson Ned,215306,175.293,5.166458859583982,3.588433333333333,balada latin brega brasil corrido brazil oldie brazilian all pop,0.5,0.259,0.388,0.0,0.0814,-13.121,0.0413,0.397,3645.0,1273.0,8.201385955238608,7.149916836132109,1.3515256242187315,2.8633150039277298,10
4jdm1Jt9YnHr7Mbef7wupm,Manoella Torres,Te Hubiera Conocido un Poco Antes,rock-n-roll,Te Hubiera Conocido un Poco Antes - Manoella Torres,176866,112.368,4.721779199416664,2.947766666666667,latin 80s 70s pop 60s mariachi usa mexico 90s,0.683,0.683,0.391,0.0,0.118,-12.189,0.0478,0.723,1133.0,331.0,7.033506484287697,5.805134968916488,1.486809319144194,3.4229607250755287,9
4k9kb8ykwYIlDX3Kvai0tX,Los Hooligans,Adios A Jamaica [Album Version],rock-n-roll,Adios A Jamaica [Album Version] - Los Hooligans,134746,128.521,4.856092315107521,2.2457666666666665,ska ska-jazz traditional ska oldie all ska revival rock retro rhythm and blue 60s,0.905,0.53,0.489,0.0,0.138,-10.104,0.0395,0.75,435.0,224.0,6.077642243349034,5.41610040220442,1.0790774826474674,1.9419642857142858,10
7m5Lo4mHFrwPdMs2klNMdO,Los Baby's,Quisiera amarte menos,rock-n-roll,Quisiera amarte menos - Los Baby's,205573,105.787,4.661427638528715,3.4262166666666665,grupera mexican music balada grupera,0.102,0.478,0.25,1.03e-06,0.446,-14.215,0.0339,0.383,25.0,15.0,3.258096538021482,2.772588722239781,0.9808292530117263,1.6666666666666667,3
4av2x96C9yjPyq0szOd63h,Johnny Rivers,Tracks Of My Tears,rock-n-roll,Tracks Of My Tears - Johnny Rivers,180800,100.475,4.609908940335265,3.013333333333333,classic rock 60s oldie rock rock n roll rock and roll pop johnny river male vocalist american,0.591,0.423,0.39,0.0,0.312,-13.829,0.0292,0.7,6800.0,1984.0,8.824824939175638,7.59337419312129,1.4878168759044936,3.4274193548387095,10
7FzVgFOvltyHGJwZhBXJsz,Grupo Lluvia,Hay Luto En Mi Alma,rock-n-roll,Hay Luto En Mi Alma - Grupo Lluvia,263918,148.076,4.997725655474684,4.398633333333334,,0.612,0.455,0.527,1.09e-06,0.183,-6.903,0.0273,0.377,418.0,160.0,6.037870919922137,5.081404364984463,1.2844000534385505,2.6125,0
0nzlGGgKUsFFst5lXASVjv,Manoella Torres,Libre Como Gaviota,rock-n-roll,Libre Como Gaviota - Manoella Torres,157000,149.489,5.007222811528385,2.6166666666666667,latin 80s 70s pop 60s mariachi usa mexico 90s,0.504,0.326,0.25,0.0,0.318,-16.368,0.0359,0.442,1635.0,551.0,7.400009517162692,6.313548046277095,1.3780938595835694,2.9673321234119783,9
44bOIQWj4jrb5L11ClihCc,Roberto Jordan;Estela Nuñez,Una Razón para Creer (Reason to Believe),rock-n-roll,"Una Razón para Creer (Reason to Believe) - Roberto Jordan, Estela Nuñez",142813,93.68,4.539884719289462,2.3802166666666666,oldie latin male vocalist pop mexico international mexican romantico balada,0.375,0.546,0.265,4.15e-06,0.122,-19.949,0.0269,0.597,795.0,284.0,6.679599185844383,5.652489180268651,1.3348157270969288,2.7992957746478875,9
03yJYejZ2kaKIx38tNksm9,Los Pasteles Verdes,Sin Ti,rock-n-roll,Sin Ti - Los Pasteles Verdes,149906,113.426,4.7311506419096645,2.4984333333333333,california aleystercrowleype rodrigo otarola california rock clube simplesdemai silva alhandra aleyster crowley bernardo de andrade banda metamorphosi thebestofaleystercrowley argeu bernardo de andrade,0.114,0.502,0.397,0.0,0.254,-10.104,0.0283,0.631,640.0,318.0,6.46302945692067,5.765191102784844,1.1027963951906836,2.0125786163522013,10
17ZHSBMtIhPrl9ePwZUS0i,Los Pasteles Verdes,Candilejas,rock-n-roll,Candilejas - Los Pasteles Verdes,282506,102.005,4.625021831690693,4.708433333333334,california aleystercrowleype rodrigo otarola california rock clube simplesdemai silva alhandra aleyster crowley bernardo de andrade banda metamorphosi thebestofaleystercrowley argeu bernardo de andrade,0.0813,0.708,0.596,0.000171,0.258,-6.776,0.0256,0.682,426.0,212.0,6.056784013228625,5.3612921657094255,1.1017520086727774,2.009433962264151,10
2huvYgcL2c9ortiXWtHOIx,Owe Thörnqvist,Varm korv boogie,rock-n-roll,Varm korv boogie - Owe Thörnqvist,114786,175.067,5.165168757795277,1.9131,swedish rock scandinavian nordic svenskakrusbar roland32 singer-songwriter male vocalist svenskt sweden,0.401,0.364,0.841,0.0,0.175,-4.1,0.0728,0.933,17246.0,5017.0,9.7553934942914,8.520786726926367,1.4900939621539901,3.43751245764401,10
2GMmZu2M9gemkEX6bMZ1iL,Eva Eastwood & The Major Keys,Buddy I Got You,rockabilly,Buddy I Got You - Eva Eastwood & The Major Keys,125426,187.791,5.235329642303119,2.0904333333333334,rockabilly swedish girl swede-swede hot rockin girl butra pjeva,0.715,0.438,0.863,0.0,0.153,-4.236,0.0463,0.96,1079.0,392.0,6.984716320118266,5.973809611869261,1.3224358808109749,2.752551020408163,6
4XWW9hzf95NduvyfkgC3V8,The Baseballs,Mambo,rockabilly,Mambo - The Baseballs,162746,116.006,4.753641913906648,2.7124333333333333,rockabilly rock n roll german cover rock rock and roll you are welcome in poland pop,0.592,0.733,0.916,0.0,0.383,-4.65,0.0649,0.936,2812.0,1225.0,7.9420068084898565,7.111512116496157,1.1925609978741134,2.2955102040816326,8
0VhvFvsU6G7zqxTZuTsQYb,The Fastback,Blame it in me,rockabilly,Blame it in me - The Fastback,203624,120.029,4.787733380252027,3.3937333333333335,sverige rockabilly rock n roll teddie ericsson fredrik hagelberg richard fransson,0.438,0.63,0.861,0.0,0.055,-4.893,0.0362,0.812,404.0,129.0,6.003887067106539,4.867534450455582,1.4187090198041723,3.131782945736434,6
7vW5ibTBXgnkDSCcVHsao0,The Fastback,So long baby goodbye,rockabilly,So long baby goodbye - The Fastback,213916,180.024,5.193090175335445,3.5652666666666666,sverige rockabilly rock n roll teddie ericsson fredrik hagelberg richard fransson,0.0778,0.641,0.82,3.22e-06,0.101,-5.686,0.0916,0.961,403.0,137.0,6.0014148779611505,4.927253685157205,1.3715882137301951,2.9416058394160585,6
3zd7u67fas3rqIVjrwvnI4,Toini & The Tomcats,Charity,rockabilly,Charity - Toini & The Tomcats,164653,108.94,4.690797271955528,2.7442166666666665,rockabilly female vocalist rock n roll british norwegian rockabilly revival,0.26,0.599,0.812,0.0,0.227,-5.359,0.0315,0.852,271.0,129.0,5.605802066295998,4.867534450455582,1.13165214274631,2.10077519379845,6
56Ka2yaNSmVZVOT9FsUD6n,John Lindberg Trio,Bad Loving,rockabilly,Bad Loving - John Lindberg Trio,210659,82.052,4.40735319261989,3.5109833333333333,rockabilly rock n roll rock and roll swedish neo-rockabilly rock neo rockabilly rock-n-roll all,0.00223,0.592,0.933,5.94e-06,0.482,-5.276,0.0391,0.899,597.0,202.0,6.393590753950631,5.313205979041787,1.37509324836507,2.9554455445544554,9
23BvnpzmCJ9bEVvnXOLtfB,BOØWY,LONGER THAN FOREVER,rockabilly,LONGER THAN FOREVER - BOØWY,248573,157.684,5.060593030356293,4.142883333333334,rock j-rock j-pop j-punk pop japan asian jpop,0.00911,0.58,0.859,1.85e-06,0.282,-5.848,0.0315,0.811,9896.0,1403.0,9.199986959896691,7.247080584585756,2.0861014251067855,7.053456878118318,8
4M1DdOp8L7YufdvrLKIKzt,Pardyalone,Not a Home,sad,Not a Home - Pardyalone,169010,124.939,4.827825618191548,2.8168333333333333,rap american pop rock united state emo rap sad rap,0.838,0.717,0.463,0.0,0.112,-8.387,0.0316,0.232,210732.0,23912.0,12.258347208316374,10.082177523096034,2.2836890469340028,8.812813650050185,6
03I54dsligkPWIWFp2XqcG,Porsche Love,Bring Me to Love,sad,Bring Me to Love - Porsche Love,104040,96.082,4.5652019935417565,1.734,,0.695,0.553,0.448,2.85e-05,0.113,-11.866,0.105,0.0962,4497.0,1096.0,8.411388132519262,7.00033446027523,1.629848627313627,4.103102189781022,0
3ZyZBgJk3TaCYBr6bFBLfH,Víctor Manuelle,Como una Estrella - Edited Version,salsa,Como una Estrella - Edited Version - Víctor Manuelle,207813,181.592,5.201762412333401,3.46355,salsa latin puerto rico world victor manuelle salsa romantica,0.146,0.437,0.898,3.81e-05,0.216,-5.862,0.0619,0.901,285.0,107.0,5.655991810819852,4.68213122712422,1.2984330053285564,2.663551401869159,6
7EN7Hl5S3UHMtK3eDUaMFc,Héctor Lavoe,Él Son,salsa,Él Son - Héctor Lavoe,366586,164.003,5.099884720339816,6.109766666666666,salsa latin puerto rico fania chill906 indie lounge classic electronica hip-hop,0.731,0.623,0.63,7.97e-05,0.105,-7.234,0.0465,0.847,6675.0,1497.0,8.806274284781725,7.311886164077165,1.6972505715178843,4.458917835671342,10
6YBzNzACjY43IoqwbZ76YT,Oscar D'León,Un Novio Se Solicita,salsa,Un Novio Se Solicita - Oscar D'León,337737,108.626,4.687910789527071,5.62895,salsa latin venezuela latino chill906 world music dance oscar de leon venezuelan sonero del mundo,0.593,0.682,0.881,0.00118,0.561,-4.469,0.0649,0.953,286.0,134.0,5.659482215759621,4.90527477843843,1.1424149113265027,2.1343283582089554,10
1sg6Nc8FmxNkVAB9FSCqia,Yanfourd,Ven A Hacer El Amor Conmigo,salsa,Ven A Hacer El Amor Conmigo - Yanfourd,233560,98.019,4.585161337429769,3.8926666666666665,salsa latin bachata merengue dominican,0.582,0.555,0.849,1.55e-05,0.136,-5.624,0.0384,0.865,518.0,224.0,6.251903883165888,5.41610040220442,1.1977031913123406,2.3125,5
7AeZFz8NKpjgwMDGMr0blY,Max Torres,Aprenderé,salsa,Aprenderé - Max Torres,346627,172.896,5.152690257661655,5.777116666666666,salsa max torre,0.476,0.458,0.713,2.39e-06,0.0813,-7.296,0.0334,0.902,674.0,124.0,6.51471269087253,4.8283137373023015,1.8618270318447718,5.435483870967742,2
1fBZrfWoUK9wI9BE9m13Tl,Adalberto Santiago;Roberto Roena,Sabroso (Cantando),salsa,"Sabroso (Cantando) - Adalberto Santiago, Roberto Roena",333000,166.866,5.11719109511583,5.55,salsa puerto rico latin world male vocalist latino all adalberto santiago recommended to epigee salsa brava,0.777,0.677,0.626,6.31e-05,0.222,-6.356,0.0414,0.937,1274.0,516.0,7.150701457592526,6.248042874508429,1.2438641333532379,2.4689922480620154,10
1zRFFgv3F3ZpKIdCwy6MV4,Andy Montañez,Te Voy A Enseñar,salsa,Te Voy A Enseñar - Andy Montañez,272555,94.443,4.547996477913539,4.542583333333333,salsa latin andy montanez puerto rico merengue chill906 all male vocalist reggaeton,0.711,0.689,0.818,0.0016,0.206,-7.161,0.0432,0.963,14858.0,7738.0,9.606361021256347,8.95402775927046,1.0716296431846943,1.9201344016541741,9
4vzbZWwQ4kMDAlT3trMPMg,Grupo Niche;Daniel Silva;Carlos Vivas;Douglas Guevara,Duele Mas,salsa,"Duele Mas - Grupo Niche, Daniel Silva, Carlos Vivas, Douglas Guevara",341226,179.289,5.188999029035866,5.6871,salsa colombia latin cumbia grupo niche colombian tropical salsa romantica cali niche,0.573,0.623,0.546,0.000351,0.276,-14.007,0.0598,0.786,16160.0,4552.0,9.690356211348643,8.423541635334782,1.5151465456252067,3.5500878734622145,10
3xskncHcAJdB6HXSABMqEi,Tito Rojas,El Amor Que Tu Me Das,salsa,El Amor Que Tu Me Das - Tito Rojas,326706,91.281,4.513942660796178,5.4451,salsa latin tito roja chill906 jazz world latin america puerto rico male vocalist need to rate,0.646,0.579,0.731,0.00475,0.0676,-5.276,0.0365,0.821,549.0,230.0,6.309918278226516,5.442417710521793,1.2199317369475529,2.3869565217391306,10
24zPHRnDaUGnWBZyCxYUDs,"José Alberto ""El Canario""",Te Voy A Sociar De Mi,salsa,"Te Voy A Sociar De Mi - José Alberto ""El Canario""",311560,86.141,4.455985488567171,5.192666666666667,salsa dominican republic latin,0.459,0.643,0.325,0.0,0.191,-17.295,0.045,0.793,136.0,49.0,4.919980925828125,3.912023005428146,1.3285355269676982,2.7755102040816326,3
